Course,Year Level,Category,Comment,Sentiment,Date
BSEMC,3,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Prof. Cruz, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSIS,3,Payments,"Okay lang ang process, pero mas convenient sana kung mas maraming payment options.",Neutral,2026-08-18
BSIS,2,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong. No major issue.",Neutral,2026-08-18
BSEMC,4,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSIS,2,Payments,Mabilis ma-verify ang payment at nagbibigay sila ng receipt agad. Nice!,Positive,2026-08-18
BSIS,4,Payments,"Walang naging hassle sa payment ko—simple, clear, and mabilis!",Positive,2026-08-18
BSCS,4,Payments,"Generally okay ang cashier service, pero depende sa dami ng tao ang waiting time.",Neutral,2026-08-18
BSIS,2,Payments,Walang major issue sa payment; may minor delay lang sa verification.,Neutral,2026-08-18
BSCS,1,Facilities,Malinis at maayos ang classrooms! Comfortable gamitin kahit long class.,Positive,2026-08-18
BSIT,1,Facilities,"Maayos naman ang study area, pero limited ang available seats kapag busy. So far, okay.",Neutral,2026-08-18
BSIS,3,Staff,"Clear magbigay ng instructions ang staff, kaya less hassle para sa students.",Positive,2026-08-18
BSEMC,2,Faculty/Professors,Regular naman ang feedback ni Prof. Santos; minsan lang hindi agad clear sa akin ang ibang comments.,Neutral,2026-08-18
BSIS,2,Facilities,"Okay naman ang classroom facilities, although may ilang chairs na need ng maintenance. No major issue.",Neutral,2026-08-18
BSCS,2,Payments,"Convenient yung payment options, kaya hindi hassle magbayad.",Positive,2026-08-18
BSEMC,4,Facilities,"Masikip ang ilang rooms, especially kapag full capacity ang class.",Negative,2026-08-18
BSIT,1,Facilities,"Maraming computers sa lab ang mabagal or hindi gumagana, kaya nahihirapan kami. Sana maayos agad!",Negative,2026-08-18
BSCS,3,Staff,Sana mas organized ang queue kasi ang tagal naming naghihintay! Sana maayos agad!,Negative,2026-08-18
BSCS,3,Staff,"Maayos naman kausap ang staff, although minsan busy sila kaya delayed ang response.",Neutral,2026-08-18
BSIT,4,Staff,"Maayos naman kausap ang staff, although minsan busy sila kaya delayed ang response.",Neutral,2026-08-18
BSEMC,2,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSIT,3,Facilities,Minsan sobrang init sa classroom dahil mahina ang aircon or ventilation. Medyo frustrating.,Negative,2026-08-18
BSEMC,4,Facilities,Okay na okay ang computer laboratory; functional ang karamihan ng units.,Positive,2026-08-18
BSIT,3,Staff,Very accommodating yung staff! Mabilis silang sumagot kapag may concern kami.,Positive,2026-08-18
BSCS,4,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSIT,2,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSIT,3,Payments,"Minsan hindi clear kung magkano talaga ang kailangan bayaran, kaya nakakalito.",Negative,2026-08-18
BSCS,1,Faculty/Professors,Medyo mahirap sundan ang lectures ni Prof. Cruz; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSIT,3,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSIS,1,Staff,Sana mas organized ang queue kasi ang tagal naming naghihintay! Please address this.,Negative,2026-08-18
BSEMC,1,Staff,"Medyo matagal sumagot sa inquiries, especially kapag urgent yung concern. Medyo frustrating.",Negative,2026-08-18
BSCS,2,Faculty/Professors,"Generally fine naman ang teaching style ni Ma'am Reyes, pero depende sa topic kung gaano kadali sundan.",Neutral,2026-08-18
BSEMC,3,Faculty/Professors,"Okay ang class ni Prof. Santos. May activities na straightforward, habang yung iba kailangan ng extra time.",Neutral,2026-08-18
BSCS,2,Staff,Mabilis mag-assist ang staff kapag may kailangan kaming documents.,Positive,2026-08-18
BSIT,1,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay. Sana ma-improve soon!,Negative,2026-08-18
BSEMC,1,Payments,Sana mas organized ang cashier queue dahil ang tagal naming naghihintay.,Negative,2026-08-18
BSEMC,1,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSCS,2,Faculty/Professors,"Regular naman ang feedback ni Sir Adrian; minsan lang hindi agad clear sa akin ang ibang comments. So far, okay.",Neutral,2026-08-18
BSIS,2,Faculty/Professors,Ang engaging ng klase ni Prof. Cruz—hindi boring kahit mahaba ang discussion.,Positive,2026-08-18
BSEMC,1,Facilities,"Sapat naman ang facilities for classes, though some equipment could be improved.",Neutral,2026-08-18
BSIT,3,Payments,Walang major issue sa payment; may minor delay lang sa verification.,Neutral,2026-08-18
BSIT,3,Facilities,"Kulang ang available study spaces, kaya mahirap humanap ng place to work.",Negative,2026-08-18
BSIT,1,Facilities,"Functional naman ang computer lab, pero may ilang units na mabagal.",Neutral,2026-08-18
BSIT,2,Faculty/Professors,"Maayos naman ang instructions ni Prof. Cruz, although may pagkakataong kailangan pa naming magtanong for clarification. No major issue.",Neutral,2026-08-18
BSCS,3,Facilities,Mahina ang Wi-Fi at madalas mawalan ng connection during online activities.,Negative,2026-08-18
BSCS,4,Payments,Maayos ang cashier service; mabilis mag-process at polite ang staff. Keep it up!,Positive,2026-08-18
BSEMC,1,Payments,Walang major issue sa payment; may minor delay lang sa verification.,Neutral,2026-08-18
BSEMC,2,Payments,"Matagal bago makakuha ng receipt, which makes the process inconvenient. Sana ma-improve soon!",Negative,2026-08-18
BSIS,2,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSIT,1,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan. So far, okay.",Neutral,2026-08-18
BSIS,1,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSEMC,2,Payments,"Matagal bago makakuha ng receipt, which makes the process inconvenient. Sana ma-improve soon!",Negative,2026-08-18
BSCS,4,Payments,"Matagal bago makakuha ng receipt, which makes the process inconvenient.",Negative,2026-08-18
BSEMC,3,Payments,Matagal ang payment verification at kailangan pang mag-follow up. Sana maayos agad!,Negative,2026-08-18
BSIS,3,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong. No major issue.",Neutral,2026-08-18
BSIT,2,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSEMC,1,Payments,"Okay ang process, pero mas convenient sana kung mas maraming payment options.",Neutral,2026-08-18
BSIT,3,Faculty/Professors,"Masyadong maraming requirements sabay-sabay, at hindi laging clear ang priorities ni Prof. Santos.",Negative,2026-08-18
BSIT,4,Payments,"Okay lang naman ang payment process, although may waiting time kapag maraming students. Overall okay.",Neutral,2026-08-18
BSIT,2,Faculty/Professors,"Consistent magbigay ng feedback si Ma'am Reyes, kaya alam namin kung saan pa kami dapat mag-improve.",Positive,2026-08-18
BSIT,4,Payments,"Hindi consistent ang information tungkol sa fees, kaya naguguluhan kami.",Negative,2026-08-18
BSIS,3,Staff,Maayos ang service nila and usually mabilis ang response sa inquiries.,Positive,2026-08-18
BSEMC,3,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance.,Negative,2026-08-18
BSIS,3,Payments,"Hindi consistent ang information tungkol sa fees, kaya naguguluhan kami. Sana maayos agad!",Negative,2026-08-18
BSEMC,4,Faculty/Professors,"Masyadong maraming requirements sabay-sabay, at hindi laging clear ang priorities ni Prof. Cruz.",Negative,2026-08-18
BSIS,3,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSEMC,2,Facilities,Kulang ang chairs and tables kapag maraming students!,Negative,2026-08-18
BSEMC,3,Payments,Mabilis ma-verify ang payment at nagbibigay sila ng receipt agad. Nice! Salamat po!,Positive,2026-08-18
BSCS,4,Faculty/Professors,"Hindi laging clear ang instructions ni Prof. Cruz, kaya nakakalito kapag gumagawa na kami ng activity.",Negative,2026-08-18
BSIS,1,Faculty/Professors,"Parang kulang sa examples ang discussion ni Sir Adrian, especially kapag complicated yung topic. Sana ma-improve soon!",Negative,2026-08-18
BSEMC,4,Faculty/Professors,"Super helpful ni Sir Adrian! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples. Keep it up!",Positive,2026-08-18
BSEMC,2,Facilities,"Good ang ventilation sa room, kaya hindi masyadong uncomfortable during class.",Positive,2026-08-18
BSIS,2,Payments,Nakapagbayad naman ako without major problems; sakto lang ang process.,Neutral,2026-08-18
BSIS,2,Faculty/Professors,"Super helpful ni Prof. Cruz! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples.",Positive,2026-08-18
BSIS,4,Staff,Generally okay ang staff. May ilang requests lang na kailangan ng follow-up.,Neutral,2026-08-18
BSIS,4,Faculty/Professors,"Sobrang clear ng instructions ni Sir Mark, kaya mas madaling sundan yung activities. Super helpful!",Positive,2026-08-18
BSIT,2,Facilities,"Functional naman ang computer lab, pero may ilang units na mabagal. That's all.",Neutral,2026-08-18
BSIT,4,Facilities,"Functional naman ang computer lab, pero may ilang units na mabagal. So far, okay.",Neutral,2026-08-18
BSEMC,2,Staff,Nakakalito yung process kasi iba-iba ang instructions na naririnig namin.,Negative,2026-08-18
BSCS,1,Staff,Sobrang helpful ng staff sa pag-process ng requests—thank you po! Thank you!,Positive,2026-08-18
BSEMC,4,Staff,Medyo mahirap mag-follow up dahil hindi agad malinaw kung sino ang dapat kausapin.,Negative,2026-08-18
BSIT,1,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIT,2,Faculty/Professors,"Maayos naman ang instructions ni Prof. Santos, although may pagkakataong kailangan pa naming magtanong for clarification.",Neutral,2026-08-18
BSIT,2,Staff,"Medyo matagal sumagot sa inquiries, especially kapag urgent yung concern.",Negative,2026-08-18
BSIT,3,Staff,"Clear magbigay ng instructions ang staff, kaya less hassle para sa students.",Positive,2026-08-18
BSEMC,4,Payments,"Smooth naman ang payment once my turn came, pero medyo mahaba ang pila.",Neutral,2026-08-18
BSIS,2,Faculty/Professors,"Patient si Sir Mark and willing mag-explain ulit kapag may nalilito. Thank you, sir/ma'am!",Positive,2026-08-18
BSCS,3,Faculty/Professors,Medyo mahirap sundan ang lectures ni Sir Mark; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSIT,1,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad. So far, okay.",Neutral,2026-08-18
BSIT,2,Staff,"Okay lang naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIS,1,Faculty/Professors,"Hindi laging clear ang instructions ni Sir Adrian, kaya nakakalito kapag gumagawa na kami ng activity.",Negative,2026-08-18
BSEMC,2,Payments,Nakapagbayad naman ako without major problems; sakto lang ang process.,Neutral,2026-08-18
BSEMC,4,Payments,Clear ang payment instructions and madaling sundan yung steps.,Positive,2026-08-18
BSIS,4,Facilities,Well-maintained ang facilities and mabilis ma-report kapag may minor issue. Super helpful!,Positive,2026-08-18
BSEMC,4,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Mark, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSIS,4,Faculty/Professors,"Patient si Sir Mark and willing mag-explain ulit kapag may nalilito. Thank you, sir/ma'am! :)",Positive,2026-08-18
BSEMC,3,Faculty/Professors,Medyo mahirap sundan ang lectures ni Prof. Santos; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSIT,2,Facilities,Okay na okay ang computer laboratory; functional ang karamihan ng units. Super helpful!,Positive,2026-08-18
BSIS,3,Faculty/Professors,"Super helpful ni Prof. Santos! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples.",Positive,2026-08-18
BSIT,1,Facilities,"Okay naman ang ventilation, pero minsan medyo mainit kapag maraming students.",Neutral,2026-08-18
BSIS,3,Faculty/Professors,Sakto lang ang interaction sa class ni Prof. Cruz; sana mas marami pang discussion activities.,Neutral,2026-08-18
BSIT,2,Facilities,"Maraming computers sa lab ang mabagal or hindi gumagana, kaya nahihirapan kami.",Negative,2026-08-18
BSIT,3,Faculty/Professors,"Parang kulang sa examples ang discussion ni Prof. Cruz, especially kapag complicated yung topic.",Negative,2026-08-18
BSEMC,3,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIS,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSIT,2,Faculty/Professors,"Consistent magbigay ng feedback si Prof. Santos, kaya alam namin kung saan pa kami dapat mag-improve.",Positive,2026-08-18
BSIT,2,Facilities,"Maganda ang study areas—malinis, tahimik, and convenient!",Positive,2026-08-18
BSIS,2,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSCS,2,Payments,"Smooth naman ang payment once my turn came, pero medyo mahaba ang pila.",Neutral,2026-08-18
BSEMC,3,Staff,Medyo mahirap mag-follow up dahil hindi agad malinaw kung sino ang dapat kausapin.,Negative,2026-08-18
BSIS,3,Faculty/Professors,"Patient si Prof. Cruz and willing mag-explain ulit kapag may nalilito. Thank you, sir/ma'am!",Positive,2026-08-18
BSIS,2,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Mark, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSCS,3,Facilities,"Usable naman ang Wi-Fi, although may occasional connection issues. So far, okay.",Neutral,2026-08-18
BSIS,4,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSIT,2,Facilities,"Okay naman ang classroom facilities, although may ilang chairs na need ng maintenance.",Neutral,2026-08-18
BSIT,1,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Ma'am Reyes, kaya nahihirapan kaming sumabay.",Negative,2026-08-18
BSCS,4,Faculty/Professors,Ang engaging ng klase ni Ma'am Reyes—hindi boring kahit mahaba ang discussion. Salamat po!,Positive,2026-08-18
BSIS,1,Facilities,Malinis ang restrooms and regularly maintained yung area. Super helpful!,Positive,2026-08-18
BSIT,1,Payments,Walang major issue sa payment; may minor delay lang sa verification.,Neutral,2026-08-18
BSIS,4,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSIS,2,Faculty/Professors,Sakto lang ang interaction sa class ni Sir Mark; sana mas marami pang discussion activities. Overall okay.,Neutral,2026-08-18
BSIS,1,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance.,Negative,2026-08-18
BSCS,2,Payments,Limited ang payment options kaya medyo hassle para sa students. Sana maayos agad!,Negative,2026-08-18
BSIS,2,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIT,3,Payments,Matagal ang payment verification at kailangan pang mag-follow up.,Negative,2026-08-18
BSEMC,4,Faculty/Professors,Medyo mahirap sundan ang lectures ni Prof. Santos; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSIT,1,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIS,3,Facilities,Minsan sobrang init sa classroom dahil mahina ang aircon or ventilation. Sana ma-improve soon!,Negative,2026-08-18
BSIT,2,Faculty/Professors,Ang engaging ng klase ni Ma'am Reyes—hindi boring kahit mahaba ang discussion. Super helpful!,Positive,2026-08-18
BSEMC,2,Payments,Nakapagbayad naman ako without major problems; sakto lang ang process.,Neutral,2026-08-18
BSIT,2,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIT,1,Staff,"Clear magbigay ng instructions ang staff, kaya less hassle para sa students. Salamat po!",Positive,2026-08-18
BSIT,4,Payments,"Smooth naman ang payment once my turn came, pero medyo mahaba ang pila.",Neutral,2026-08-18
BSIT,3,Faculty/Professors,"Sobrang clear ng instructions ni Ma'am Reyes, kaya mas madaling sundan yung activities.",Positive,2026-08-18
BSIT,1,Faculty/Professors,"Maayos naman magturo si Sir Mark, although minsan mabilis ang pacing ng lesson.",Neutral,2026-08-18
BSIS,4,Facilities,May mga sirang equipment na matagal bago ma-repair. Sana maayos agad!,Negative,2026-08-18
BSIT,2,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSEMC,4,Payments,"Minsan hindi clear kung magkano talaga ang kailangan bayaran, kaya nakakalito. Medyo frustrating.",Negative,2026-08-18
BSIS,4,Facilities,"Sapat naman ang facilities for classes, though some equipment could be improved.",Neutral,2026-08-18
BSIS,1,Payments,Helpful yung cashier kapag may questions about fees and balances.,Positive,2026-08-18
BSIT,2,Faculty/Professors,"Parang kulang sa examples ang discussion ni Sir Mark, especially kapag complicated yung topic. Sana ma-improve soon!",Negative,2026-08-18
BSIS,4,Faculty/Professors,Regular naman ang feedback ni Sir Adrian; minsan lang hindi agad clear sa akin ang ibang comments.,Neutral,2026-08-18
BSIT,1,Payments,Organized ang payment process kahit maraming students.,Positive,2026-08-18
BSEMC,2,Faculty/Professors,"Maayos at malinaw mag-explain si Sir Adrian, and patient siya kapag may hindi kami gets.",Positive,2026-08-18
BSIS,2,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSEMC,2,Payments,"Maayos naman ang instructions sa payment, pero may ilang details na kailangan kong i-confirm.",Neutral,2026-08-18
BSIT,2,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Sir Adrian, pero may ilang topics na mas okay sana kung may examples. That's all.",Neutral,2026-08-18
BSIS,3,Payments,Clear ang payment instructions and madaling sundan yung steps.,Positive,2026-08-18
BSCS,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time. So far, okay.",Neutral,2026-08-18
BSIT,4,Staff,"Walang major issue sa staff service, pero may room pa para mas mabilis ang assistance.",Neutral,2026-08-18
BSCS,4,Facilities,"Maayos naman ang study area, pero limited ang available seats kapag busy.",Neutral,2026-08-18
BSCS,4,Faculty/Professors,Ang engaging ng klase ni Sir Adrian—hindi boring kahit mahaba ang discussion.,Positive,2026-08-18
BSIT,1,Faculty/Professors,"Naiintindihan ko naman ang lectures ni Prof. Santos, pero may ilang topics na mas okay sana kung may examples. So far, okay.",Neutral,2026-08-18
BSIT,3,Facilities,Kulang ang chairs and tables kapag maraming students!,Negative,2026-08-18
BSIT,3,Payments,Sana mas organized ang cashier queue dahil ang tagal naming naghihintay. Sana maayos agad!,Negative,2026-08-18
BSCS,4,Faculty/Professors,"Maayos naman magturo si Ma'am Reyes, although minsan mabilis ang pacing ng lesson. That's all.",Neutral,2026-08-18
BSCS,2,Facilities,Helpful yung Wi-Fi sa campus; mas madali gumawa ng schoolwork online.,Positive,2026-08-18
BSCS,2,Staff,Friendly and professional yung staff; hindi awkward magtanong kahit paulit-ulit.,Positive,2026-08-18
BSIS,2,Staff,Sakto lang ang service; depende rin siguro kung gaano karami ang students.,Neutral,2026-08-18
BSCS,4,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance.,Negative,2026-08-18
BSIS,3,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIT,3,Staff,Hindi consistent ang assistance; may staff na helpful pero may times na parang minamadali kami.,Negative,2026-08-18
BSIS,2,Payments,"Walang naging hassle sa payment ko—simple, clear, and mabilis! Salamat po!",Positive,2026-08-18
BSIT,1,Payments,"Okay naman ang payment process, although may waiting time kapag maraming students.",Neutral,2026-08-18
BSCS,2,Payments,"Okay ang process, pero mas convenient sana kung mas maraming payment options. Overall okay.",Neutral,2026-08-18
BSIT,2,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong.,Positive,2026-08-18
BSIS,2,Facilities,Hindi consistent ang cleanliness ng restrooms; sana mas madalas ang maintenance.,Negative,2026-08-18
BSIS,3,Faculty/Professors,"Ang galing ni Prof. Santos mag-discuss; kahit mahirap yung topic, mas naiintindihan namin. Keep it up!",Positive,2026-08-18
BSIT,2,Staff,"Walang major issue sa staff service, pero may room pa para mas mabilis ang assistance.",Neutral,2026-08-18
BSIT,4,Payments,Matagal ang payment verification at kailangan pang mag-follow up.,Negative,2026-08-18
BSCS,1,Staff,"Clear magbigay ng instructions ang staff, kaya less hassle para sa students.",Positive,2026-08-18
BSIS,1,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSIT,4,Staff,Patient yung staff kahit mahaba ang pila. Salamat sa assistance!,Positive,2026-08-18
BSCS,4,Staff,Medyo mahirap mag-follow up dahil hindi agad malinaw kung sino ang dapat kausapin.,Negative,2026-08-18
BSEMC,1,Faculty/Professors,"Super helpful ni Prof. Cruz! Hindi lang basta nagtuturo, nagbibigay pa ng useful examples. Thank you!",Positive,2026-08-18
BSIT,4,Faculty/Professors,"Parang kulang sa examples ang discussion ni Sir Adrian, especially kapag complicated yung topic.",Negative,2026-08-18
BSCS,1,Facilities,Mahina ang Wi-Fi at madalas mawalan ng connection during online activities.,Negative,2026-08-18
BSIT,2,Payments,"Walang naging hassle sa payment ko—simple, clear, and mabilis!",Positive,2026-08-18
BSCS,4,Faculty/Professors,"Generally fine naman ang teaching style ni Ma'am Reyes, pero depende sa topic kung gaano kadali sundan.",Neutral,2026-08-18
BSIT,3,Facilities,May mga sirang equipment na matagal bago ma-repair.,Negative,2026-08-18
BSIS,4,Faculty/Professors,Sakto lang ang interaction sa class ni Sir Adrian; sana mas marami pang discussion activities.,Neutral,2026-08-18
BSCS,4,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier.,Positive,2026-08-18
BSEMC,3,Payments,"Convenient yung payment options, kaya hindi hassle magbayad. :)",Positive,2026-08-18
BSEMC,4,Facilities,Kulang ang chairs and tables kapag maraming students! Please address this.,Negative,2026-08-18
BSIS,2,Staff,Matagal bago kami ma-assist kahit hindi naman ganun karami ang tao.,Negative,2026-08-18
BSIS,1,Faculty/Professors,"Parang kulang sa examples ang discussion ni Prof. Cruz, especially kapag complicated yung topic.",Negative,2026-08-18
BSIT,4,Facilities,"Kulang ang available study spaces, kaya mahirap humanap ng place to work. Please address this.",Negative,2026-08-18
BSIS,3,Faculty/Professors,"Patient si Prof. Santos and willing mag-explain ulit kapag may nalilito. Thank you, sir/ma'am!",Positive,2026-08-18
BSIS,4,Staff,Hindi consistent ang assistance; may staff na helpful pero may times na parang minamadali kami.,Negative,2026-08-18
BSEMC,3,Faculty/Professors,"Maayos naman magturo si Prof. Santos, although minsan mabilis ang pacing ng lesson.",Neutral,2026-08-18
BSEMC,1,Facilities,"Good ang ventilation sa room, kaya hindi masyadong uncomfortable during class. Super helpful!",Positive,2026-08-18
BSIS,2,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSIS,2,Faculty/Professors,Sakto lang ang interaction sa class ni Ma'am Reyes; sana mas marami pang discussion activities.,Neutral,2026-08-18
BSIT,2,Payments,Clear ang payment instructions and madaling sundan yung steps.,Positive,2026-08-18
BSCS,2,Facilities,"Masikip ang ilang rooms, especially kapag full capacity ang class. Sana maayos agad!",Negative,2026-08-18
BSCS,4,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Prof. Santos, kaya nahihirapan kaming sumabay. Sana ma-improve soon!",Negative,2026-08-18
BSIT,3,Staff,Friendly and professional yung staff; hindi awkward magtanong kahit paulit-ulit.,Positive,2026-08-18
BSIT,4,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSIS,3,Faculty/Professors,"Minsan sobrang bilis ng discussion ni Sir Adrian, kaya nahihirapan kaming sumabay. Sana maayos agad!",Negative,2026-08-18
BSIS,3,Payments,"Okay ang process, pero mas convenient sana kung mas maraming payment options. That's all.",Neutral,2026-08-18
BSCS,4,Payments,Walang major issue sa payment; may minor delay lang sa verification. No major issue.,Neutral,2026-08-18
BSCS,2,Faculty/Professors,"Okay ang class ni Prof. Santos. May activities na straightforward, habang yung iba kailangan ng extra time. So far, okay.",Neutral,2026-08-18
BSCS,2,Facilities,"Walang major problem sa room, pero may ilang small repairs na kailangan.",Neutral,2026-08-18
BSEMC,2,Staff,Matagal bago kami ma-assist kahit hindi naman ganun karami ang tao.,Negative,2026-08-18
BSIS,1,Payments,"Sobrang haba ng pila sa payment, lalo na kapag deadline! Please address this.",Negative,2026-08-18
BSIT,3,Staff,"Clear magbigay ng instructions ang staff, kaya less hassle para sa students.",Positive,2026-08-18
BSEMC,3,Payments,"Matagal bago makakuha ng receipt, which makes the process inconvenient. Sana ma-improve soon!",Negative,2026-08-18
BSEMC,1,Staff,Mabilis mag-assist ang staff kapag may kailangan kaming documents.,Positive,2026-08-18
BSEMC,3,Payments,"Minsan hindi clear kung magkano talaga ang kailangan bayaran, kaya nakakalito.",Negative,2026-08-18
BSIT,2,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSCS,3,Payments,"Sobrang haba ng pila sa payment, lalo na kapag deadline!",Negative,2026-08-18
BSIT,1,Payments,Mabilis ma-verify ang payment at nagbibigay sila ng receipt agad. Nice!,Positive,2026-08-18
BSCS,4,Facilities,Okay na okay ang computer laboratory; functional ang karamihan ng units.,Positive,2026-08-18
BSCS,4,Payments,"Matagal bago makakuha ng receipt, which makes the process inconvenient.",Negative,2026-08-18
BSEMC,4,Facilities,Okay lang na okay ang computer laboratory; functional ang karamihan ng units.,Positive,2026-08-18
BSCS,3,Facilities,Malinis ang restrooms and regularly maintained yung area.,Positive,2026-08-18
BSIS,1,Payments,Mabilis at smooth ang payment process! Hindi na kami natagalan sa cashier.,Positive,2026-08-18
BSIS,1,Staff,"Walang major issue sa staff service, pero may room pa para mas mabilis ang assistance.",Neutral,2026-08-18
BSCS,4,Payments,Maayos ang cashier service; mabilis mag-process at polite ang staff.,Positive,2026-08-18
BSCS,3,Facilities,Okay na okay ang computer laboratory; functional ang karamihan ng units.,Positive,2026-08-18
BSCS,2,Payments,Sana mas organized ang cashier queue dahil ang tagal naming naghihintay.,Negative,2026-08-18
BSIS,4,Staff,"Walang major issue sa staff service, pero may room pa para mas mabilis ang assistance.",Neutral,2026-08-18
BSIS,2,Faculty/Professors,"Consistent magbigay ng feedback si Sir Adrian, kaya alam namin kung saan pa kami dapat mag-improve.",Positive,2026-08-18
BSIS,3,Staff,Sana mas organized ang queue kasi ang tagal naming naghihintay!,Negative,2026-08-18
BSIT,1,Payments,Mabagal ang processing kapag maraming nagbabayad. Sana mas mabilis!,Negative,2026-08-18
BSIS,4,Payments,Clear ang payment instructions and madaling sundan yung steps.,Positive,2026-08-18
BSIT,2,Facilities,Mahina ang Wi-Fi at madalas mawalan ng connection during online activities.,Negative,2026-08-18
BSEMC,2,Facilities,"Okay naman ang classroom facilities, although may ilang chairs na need ng maintenance.",Neutral,2026-08-18
BSIT,2,Payments,Clear ang payment instructions and madaling sundan yung steps.,Positive,2026-08-18
BSIT,1,Faculty/Professors,Regular naman ang feedback ni Prof. Santos; minsan lang hindi agad clear sa akin ang ibang comments.,Neutral,2026-08-18
BSIS,3,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIT,3,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong. No major issue.",Neutral,2026-08-18
BSIS,4,Facilities,"Maganda ang study areas—malinis, tahimik, and convenient!",Positive,2026-08-18
BSEMC,4,Staff,Maayos kausap ang staff and respectful sila kahit maraming students na nagtatanong. Keep it up!,Positive,2026-08-18
BSEMC,4,Faculty/Professors,Sakto lang ang interaction sa class ni Ma'am Reyes; sana mas marami pang discussion activities.,Neutral,2026-08-18
BSEMC,3,Facilities,Helpful yung Wi-Fi sa campus; mas madali gumawa ng schoolwork online. Salamat po!,Positive,2026-08-18
