Course,Year Level,Category,Comment,Sentiment,Date
BSIT,2,Payments,"Sa totoo lang, Okay lang ang proseso, walang malaking hassle sa pagbabayad. At saka, Manageable ang installment plan, kahit papaano nakakaabot naman ako. That's it naman.",Neutral,2026-08-04
BSBA,4,Faculty,"Honestly, Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. At saka, Ang linaw ng instructions niya, walang naguguluhan sa requirements.",Positive,2026-08-02
BSA,3,Facilities,"Sa totoo lang, Functional pa rin ang mga computer sa lab kahit mabagal konti. Sana po maayos pa.",Neutral,2026-08-08
BSN,3,Staff,"Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila. That's it naman.",Positive,2026-08-09
BSN,4,Payments,"Overall, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Dagdag pa rito, Napakadali ma-access ang payment history online, malinaw lahat ng transaction.",Positive,2026-08-10
BSIT,3,Staff,"Overall, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. Dagdag pa rito, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. Yun lang po.",Positive,2026-08-21
BSA,3,Faculty,"Base sa experience ko, Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. That's it naman.",Positive,2026-08-14
BSCS,2,Faculty,"Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami. At saka, Parang galit palagi kapag nagtatanong kami, nakakatakot lumapit. Sana po maayos pa.",Negative,2026-08-07
BEED,2,Staff,"Overall, Efficient sila mag-assist, alam nila agad kung ano gagawin ko. Yun lang po.",Positive,2026-08-21
BSIT,2,Faculty,"Grabe ang dami ng requirements na binigay overnight lang, sobrang stressful. Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread. Sana mapansin ito.",Negative,2026-08-11
BSIT,1,Staff,"Overall, Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong. At saka, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records.",Positive,2026-08-13
BSIT,3,Facilities,Functional pa rin ang mga computer sa lab kahit mabagal konti. Gumagana naman ang mga equipment kahit medyo luma na. Sana ma-continue.,Neutral,2026-08-01
BSN,4,Staff,"For me, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Also, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. That's it naman.",Negative,2026-08-04
BSN,2,Staff,"Honestly, Medyo mabagal ang proseso pero natapos naman sa huli. Kasabay nito, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. That's it naman.",Neutral,2026-08-18
BSA,2,Facilities,"Sa totoo lang, Sira ang projector kaya hirap kaming makita ang mga slides. Plus, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Sana ma-continue.",Negative,2026-08-05
BSIS,1,Staff,"Honestly, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila. Sana ma-continue.",Positive,2026-08-13
BSCS,1,Staff,"Sa totoo lang, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Yun lang po.",Neutral,2026-08-19
BSBA,4,Faculty,"Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal.",Neutral,2026-08-19
BSIT,4,Facilities,"Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. Kasabay nito, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko.",Negative,2026-08-17
BSBA,2,Faculty,"Honestly, Fine naman siya bilang teacher, gets ko naman ang mga tinuturo. Consistent naman sa schedule pero konti lang ang interaction sa class.",Neutral,2026-08-06
BEED,4,Facilities,"For me, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Also, Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. Sana ma-continue.",Negative,2026-08-11
BEED,4,Facilities,"Overall, Sira ang projector kaya hirap kaming makita ang mga slides. Yun lang po.",Negative,2026-08-21
BSN,4,Payments,"For me, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. Kasabay nito, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Sana mapansin ito.",Positive,2026-08-03
BSCS,2,Facilities,"Base sa experience ko, Manageable naman ang traffic sa hallway kahit peak hours. Sapat naman ang espasyo sa classroom kahit medyo crowded minsan.",Neutral,2026-08-01
BSCS,1,Facilities,"Overall, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Plus, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Yun lang po.",Negative,2026-08-07
BSBA,1,Faculty,"Base sa experience ko, Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. Also, Ang bilis niya sumagot sa messages namin, super approachable talaga. Sana ma-continue.",Positive,2026-08-07
BSA,2,Facilities,"Ang linis at ayos ng library ngayon, sobrang conducive mag-aral.",Positive,2026-08-08
BSA,2,Facilities,"Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Dagdag pa rito, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta.",Positive,2026-08-08
BSN,3,Payments,"Base sa experience ko, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Sana po maayos pa.",Neutral,2026-08-18
BSBA,3,Payments,"Base sa experience ko, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Yun lang po.",Neutral,2026-08-10
BSBA,1,Facilities,"Overall, Manageable naman ang traffic sa hallway kahit peak hours.",Neutral,2026-08-11
BSA,4,Facilities,"Sa totoo lang, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Sana ma-continue.",Positive,2026-08-07
BSBA,4,Payments,"Sa totoo lang, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. At saka, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante.",Positive,2026-08-10
BSN,3,Facilities,"Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Yun lang po.",Neutral,2026-08-19
BSIS,1,Staff,"Base sa experience ko, Fine lang ang experience ko, wala akong major issue sa transaction. At saka, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Yun lang po.",Neutral,2026-08-07
BSIT,3,Facilities,"Sobrang init sa loob ng room kasi sira ang aircon for weeks na. At saka, Sira ang projector kaya hirap kaming makita ang mga slides. That's it naman.",Negative,2026-08-18
BSIT,3,Faculty,"Base sa experience ko, Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal. At saka, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Yun lang po.",Neutral,2026-08-17
BSCS,2,Payments,"Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. That's it naman.",Neutral,2026-08-18
BSA,4,Staff,"Fine lang ang experience ko, wala akong major issue sa transaction. Kasabay nito, Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. Yun lang po.",Neutral,2026-08-12
BSIT,2,Faculty,"Honestly, Kudos talaga, hindi boring ang lecture kahit tatlong oras.",Positive,2026-08-18
BSIS,3,Payments,"Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Kasabay nito, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Sana po maayos pa.",Positive,2026-08-05
BSN,2,Staff,"Sa totoo lang, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Plus, Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila. Yun lang po.",Positive,2026-08-07
BSBA,1,Faculty,"Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Plus, Hirap kausapin, parang ayaw talaga sumagot sa concerns namin.",Negative,2026-08-08
BSN,3,Faculty,"Palaging cancelled ang klase pero hindi namin alam kung ano ang gagawin instead. Kasabay nito, Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang. Sana mapansin ito.",Negative,2026-08-21
BSCS,2,Payments,"For me, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Plus, Maayos ang tracking ng balance ko, laging updated ang statement of account. Sana mapansin ito.",Positive,2026-08-05
BSIT,3,Payments,"Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Kasabay nito, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye.",Neutral,2026-08-17
BSIT,3,Faculty,"For me, Napakadetalyado ng feedback sa mga output namin, malaking tulong para umimprove. Plus, Patient siya sa mga tanong namin kahit paulit-ulit, sobrang bait niya explain ng explain. Sana mapansin ito.",Positive,2026-08-05
BSA,1,Payments,"Overall, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Sana mapansin ito.",Neutral,2026-08-16
BSA,1,Facilities,"Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. At saka, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod.",Positive,2026-08-12
BSBA,3,Payments,"Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Sana mapansin ito.",Negative,2026-08-20
BSN,4,Faculty,"Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. Dagdag pa rito, Sobrang organized ng modules and lahat ng deadlines clear from day one. That's it naman.",Positive,2026-08-15
BSA,2,Staff,"Honestly, Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong. Also, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko.",Positive,2026-08-16
BSIT,1,Facilities,"Honestly, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. At saka, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Sana ma-continue.",Positive,2026-08-15
BSN,2,Payments,"Base sa experience ko, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Plus, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Sana ma-continue.",Negative,2026-08-14
BSIT,1,Facilities,"Base sa experience ko, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. Kasabay nito, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Yun lang po.",Positive,2026-08-04
BSBA,1,Staff,"Overall, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot. Plus, Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff. Sana po maayos pa.",Negative,2026-08-17
BSA,1,Staff,"Overall, Parang naiirita sila kapag nagtatanong kami, minsan makasakit ng loob ang sagot. Kasabay nito, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. That's it naman.",Negative,2026-08-05
BSCS,2,Payments,"Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Kasabay nito, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Sana mapansin ito.",Positive,2026-08-03
BSCS,4,Staff,"Honestly, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. Kasabay nito, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. Sana ma-continue.",Negative,2026-08-12
BEED,1,Facilities,"Functional pa rin ang mga computer sa lab kahit mabagal konti. Dagdag pa rito, Okay lang naman ang mga pasilidad, wala namang malaking problema. Sana mapansin ito.",Neutral,2026-08-10
BSIT,3,Faculty,"Honestly, Sobrang helpful ng consultation hours, laging may time para sa amin. Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko.",Positive,2026-08-02
BEED,1,Staff,"Sapat naman ang tulong, though pwede pang paganahan ang follow-through.",Neutral,2026-08-05
BEED,1,Staff,"Sa totoo lang, Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin. Dagdag pa rito, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal.",Positive,2026-08-01
BSIS,4,Payments,"Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. At saka, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late.",Negative,2026-08-11
BSCS,1,Facilities,"Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Kasabay nito, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Yun lang po.",Negative,2026-08-05
BSBA,4,Payments,"Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. That's it naman.",Negative,2026-08-01
BSIT,1,Facilities,"Standard lang ang kondisyon ng canteen, walang masyadong reklamo. At saka, Okay lang naman ang mga pasilidad, wala namang malaking problema. Sana ma-continue.",Neutral,2026-08-19
BSA,4,Payments,"Manageable ang installment plan, kahit papaano nakakaabot naman ako. Kasabay nito, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Sana po maayos pa.",Neutral,2026-08-11
BSBA,1,Staff,"Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. Plus, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo.",Negative,2026-08-16
BEED,3,Facilities,"Base sa experience ko, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Kasabay nito, Okay lang naman ang mga pasilidad, wala namang malaking problema. That's it naman.",Neutral,2026-08-07
BSIS,2,Payments,"For me, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Kasabay nito, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Sana po maayos pa.",Positive,2026-08-04
BSCS,1,Facilities,"Standard lang ang kondisyon ng canteen, walang masyadong reklamo. At saka, Gumagana naman ang mga equipment kahit medyo luma na.",Neutral,2026-08-06
BSCS,4,Faculty,"Overall, Palaging cancelled ang klase pero hindi namin alam kung ano ang gagawin instead. Also, Wala akong natutunan sa buong semester, puro readings na wala namang discussion.",Negative,2026-08-04
BSIT,2,Staff,"Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Standard lang ang service, walang masyadong extraordinary pero gumagana naman.",Neutral,2026-08-18
BEED,3,Staff,"Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Yun lang po.",Neutral,2026-08-18
BSIS,3,Facilities,"Base sa experience ko, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Sana po maayos pa.",Positive,2026-08-04
BEED,4,Payments,"Sa totoo lang, Maayos ang tracking ng balance ko, laging updated ang statement of account. At saka, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Sana mapansin ito.",Positive,2026-08-13
BSCS,2,Faculty,"Sa totoo lang, Napakadetalyado ng feedback sa mga output namin, malaking tulong para umimprove. Dagdag pa rito, Grasya na lang ang klase kasi laging may recap bago pumunta sa bagong topic. Sana mapansin ito.",Positive,2026-08-01
BSA,1,Faculty,"Feeling ko sobrang favoritism, iba yung treatment sa ibang section. At saka, Hindi makasagot ng maayos sa mga tanong, parang hindi rin sure sa topic. Yun lang po.",Negative,2026-08-05
BSIS,4,Staff,"Sapat naman ang tulong, though pwede pang paganahan ang follow-through. At saka, Fine lang ang experience ko, wala akong major issue sa transaction.",Neutral,2026-08-01
BSBA,4,Facilities,Manageable naman ang traffic sa hallway kahit peak hours. Sana mapansin ito.,Neutral,2026-08-08
BEED,3,Payments,"Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Sana mapansin ito.",Negative,2026-08-13
BSA,1,Staff,"Honestly, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. At saka, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Sana mapansin ito.",Neutral,2026-08-17
BSA,3,Faculty,"Okay lang naman ang klase, standard lang, walang masyadong kakaiba. Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal. Sana po maayos pa.",Neutral,2026-08-02
BSIT,1,Staff,"Sa totoo lang, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Yun lang po.",Neutral,2026-08-11
BSA,2,Payments,"Base sa experience ko, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late.",Negative,2026-08-19
BSBA,4,Facilities,"Base sa experience ko, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Dagdag pa rito, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. That's it naman.",Neutral,2026-08-08
BEED,2,Facilities,"Honestly, Sira ang projector kaya hirap kaming makita ang mga slides. Sana ma-continue.",Negative,2026-08-13
BSCS,1,Faculty,"Base sa experience ko, Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal. Kasabay nito, Walang malaking reklamo, pero pwede pa ring paganahin nang konti ang klase. That's it naman.",Neutral,2026-08-10
BSCS,2,Staff,"Sa totoo lang, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Dagdag pa rito, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot.",Negative,2026-08-16
BEED,2,Payments,"For me, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. Plus, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Sana po maayos pa.",Negative,2026-08-07
BSA,2,Payments,"Base sa experience ko, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Sana po maayos pa.",Positive,2026-08-03
BSN,1,Staff,"Sa totoo lang, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Also, Naantala ang enrollment ko dahil sa mali nilang input sa system.",Negative,2026-08-04
BSA,2,Staff,"Base sa experience ko, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Yun lang po.",Neutral,2026-08-04
BSIS,1,Payments,"Honestly, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Sana ma-continue.",Positive,2026-08-03
BSIT,1,Staff,"Overall, Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila. Plus, Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos.",Positive,2026-08-13
BSA,4,Payments,"Sa totoo lang, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction.",Positive,2026-08-11
BSA,4,Payments,"Sa totoo lang, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Manageable ang installment plan, kahit papaano nakakaabot naman ako.",Neutral,2026-08-20
BSN,1,Staff,"Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. That's it naman.",Negative,2026-08-04
BSBA,2,Staff,"Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. Dagdag pa rito, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot. Sana ma-continue.",Negative,2026-08-03
BSIT,4,Facilities,"Honestly, Standard lang ang kondisyon ng canteen, walang masyadong reklamo.",Neutral,2026-08-11
BEED,4,Facilities,"Sa totoo lang, Functional pa rin ang mga computer sa lab kahit mabagal konti. Kasabay nito, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan.",Neutral,2026-08-16
BEED,2,Faculty,Grasya na lang ang klase kasi laging may recap bago pumunta sa bagong topic.,Positive,2026-08-03
BEED,3,Facilities,"Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. At saka, Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Sana po maayos pa.",Positive,2026-08-09
BSCS,4,Staff,"Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. That's it naman.",Neutral,2026-08-08
BSN,2,Payments,"Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Sana ma-continue.",Positive,2026-08-18
BEED,2,Facilities,"Sa totoo lang, Gumagana naman ang mga equipment kahit medyo luma na. Kasabay nito, Manageable naman ang traffic sa hallway kahit peak hours. Sana mapansin ito.",Neutral,2026-08-08
BSBA,2,Payments,"For me, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Also, Manageable ang installment plan, kahit papaano nakakaabot naman ako.",Neutral,2026-08-12
BSN,2,Facilities,"For me, Matagal nang sira ang aircon pero wala pa ring inaayos. Sana po maayos pa.",Negative,2026-08-02
BSBA,1,Facilities,"Sa totoo lang, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Dagdag pa rito, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Sana po maayos pa.",Negative,2026-08-02
BSA,2,Staff,Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. That's it naman.,Negative,2026-08-20
BSA,3,Faculty,"Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Passable ang klase, may mga part lang na medyo mahirap sundan.",Neutral,2026-08-03
BSCS,3,Payments,"Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late.",Negative,2026-08-20
BSBA,3,Staff,"For me, Fine lang ang experience ko, wala akong major issue sa transaction. Medyo mabagal ang proseso pero natapos naman sa huli. Sana po maayos pa.",Neutral,2026-08-11
BSCS,4,Staff,"Overall, Rude yung pagsagot sa akin kahit magalang naman ako magtanong. That's it naman.",Negative,2026-08-06
BSCS,2,Faculty,"Buong klase, sobrang engaged lahat kasi may mga case studies na kawili-wili. That's it naman.",Positive,2026-08-11
BSCS,4,Staff,"Sa totoo lang, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. Dagdag pa rito, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot.",Negative,2026-08-07
BSIS,1,Payments,"Base sa experience ko, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. At saka, Maayos ang tracking ng balance ko, laging updated ang statement of account.",Positive,2026-08-02
BEED,2,Staff,"Base sa experience ko, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. That's it naman.",Negative,2026-08-09
BSBA,4,Payments,"Base sa experience ko, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Dagdag pa rito, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect.",Negative,2026-08-05
BSN,4,Facilities,"Overall, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Plus, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. Yun lang po.",Positive,2026-08-14
BSN,2,Facilities,"Base sa experience ko, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init.",Positive,2026-08-08
BSN,4,Staff,"Overall, Solved agad nila yung concern ko kahit medyo complicated pa yun.",Positive,2026-08-12
BSIS,2,Facilities,"Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. Plus, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Yun lang po.",Negative,2026-08-13
BSIT,1,Facilities,"Honestly, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. That's it naman.",Positive,2026-08-08
BEED,4,Payments,"Base sa experience ko, Maayos ang tracking ng balance ko, laging updated ang statement of account. At saka, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante.",Positive,2026-08-21
BSN,1,Staff,"Overall, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Kasabay nito, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. Sana mapansin ito.",Positive,2026-08-10
BEED,4,Payments,"For me, Okay lang ang proseso, walang malaking hassle sa pagbabayad.",Neutral,2026-08-01
BSBA,2,Facilities,"Base sa experience ko, Manageable naman ang traffic sa hallway kahit peak hours. That's it naman.",Neutral,2026-08-17
BSN,3,Faculty,"Overall, Manageable ang workload, though pwede pang dagdagan ng examples. Dagdag pa rito, Okay lang naman ang klase, standard lang, walang masyadong kakaiba. Sana ma-continue.",Neutral,2026-08-13
BSN,3,Payments,"Base sa experience ko, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Yun lang po.",Negative,2026-08-15
BSBA,2,Facilities,"Maputik at madulas ang daanan tuwing umuulan, delikado talaga. At saka, Matagal nang sira ang aircon pero wala pa ring inaayos. Yun lang po.",Negative,2026-08-03
BEED,2,Staff,"Base sa experience ko, Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos. Sana po maayos pa.",Positive,2026-08-12
BSBA,3,Faculty,"Sa totoo lang, Nakakalito ang instructions, iba-iba ang sinasabi kada session. Sana po maayos pa.",Negative,2026-08-03
BSIS,2,Staff,"Honestly, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. Plus, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Sana mapansin ito.",Neutral,2026-08-08
BSIT,3,Payments,"Overall, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. At saka, Napakadali ma-access ang payment history online, malinaw lahat ng transaction.",Positive,2026-08-18
BSIS,1,Payments,"Sa totoo lang, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Dagdag pa rito, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Yun lang po.",Negative,2026-08-19
BSCS,3,Faculty,"Sa totoo lang, Manageable ang workload, though pwede pang dagdagan ng examples. Kasabay nito, Ok lang ang setup, minsan mabilis mag-move sa next topic pero survivable. Yun lang po.",Neutral,2026-08-10
BEED,2,Staff,Naantala ang enrollment ko dahil sa mali nilang input sa system.,Negative,2026-08-19
BSBA,1,Facilities,"Base sa experience ko, Matagal nang sira ang aircon pero wala pa ring inaayos. Plus, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Sana po maayos pa.",Negative,2026-08-14
BSCS,1,Staff,"Honestly, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Kasabay nito, Solved agad nila yung concern ko kahit medyo complicated pa yun.",Positive,2026-08-04
BSN,4,Faculty,"Honestly, Nakaka-frustrate kasi hindi na-explain ng maayos bago pa kami binigyan ng exam. Sana po maayos pa.",Negative,2026-08-18
BEED,4,Faculty,"For me, Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang.",Negative,2026-08-03
BSIS,1,Facilities,"Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Dagdag pa rito, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod.",Positive,2026-08-01
BSBA,4,Faculty,"Honestly, Nakaka-frustrate kasi hindi na-explain ng maayos bago pa kami binigyan ng exam. At saka, Hindi makasagot ng maayos sa mga tanong, parang hindi rin sure sa topic.",Negative,2026-08-20
BSA,2,Payments,"Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Yun lang po.",Negative,2026-08-14
BEED,1,Facilities,"Honestly, Sira ang projector kaya hirap kaming makita ang mga slides. Plus, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Sana mapansin ito.",Negative,2026-08-11
BSCS,1,Staff,"Overall, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. Also, Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. Sana po maayos pa.",Positive,2026-08-16
BSA,3,Payments,"Base sa experience ko, Napakadali ma-access ang payment history online, malinaw lahat ng transaction.",Positive,2026-08-19
BSA,1,Staff,"Sa totoo lang, Parang naiirita sila kapag nagtatanong kami, minsan makasakit ng loob ang sagot. Also, Rude yung pagsagot sa akin kahit magalang naman ako magtanong.",Negative,2026-08-08
BSIT,1,Staff,"For me, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. Kasabay nito, Fine lang ang experience ko, wala akong major issue sa transaction. That's it naman.",Neutral,2026-08-04
BEED,1,Faculty,"For me, Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal. Kasabay nito, Consistent naman sa schedule pero konti lang ang interaction sa class. Sana mapansin ito.",Neutral,2026-08-15
BSA,2,Payments,"Honestly, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Sana mapansin ito.",Positive,2026-08-19
